Gene,ACC,BLCA,BRCA,CESC,CHOL,COAD,DLBC,ESCA,GBM,HNSC,KICH,KIRC,KIRP,LAML,LGG,LIHC,LUAD,LUSC,MESO,OV,PAAD,PCPG,PRAD,READ,SARC,SKCM,STAD,TGCT,THCA,THYM,UCEC,UCS,UVM,Stouffer's Z
DDX18,3.15419083244418,0.302252720749581,-0.163743671592135,0.746176908457428,1.07783296796696,0.127917537003874,1.22458298067696,-0.306578329746031,-0.156764362342809,2.2063233095093,-0.160508668366549,0.566366106606339,2.75794248503183,-0.250464271101197,2.42788818888494,-0.575776729368678,-0.550098765634546,-1.54275230976264,1.33751504735416,0.101637520920809,0.515420119953377,-1.45594861614982,0.382590691870977,1.63019986139121,-0.528871607721292,-0.561420912614931,0.276832691169365,-0.752525871299298,2.71887100035907,-0.424297290815351,1.23439409263668,0.55772175607142,1.35809034101071,3.0071907674233
DDX21,1.2072568920134,0.424755034733835,0.0238266730973744,-0.686665577365012,-0.341671219264734,1.4228752609676,-0.614980876363907,-0.0885570338885872,0.457695230293781,1.06924738321123,-1.8245560907934,-0.613379971307602,-0.210373501331169,2.47863320492661,-7.6241883153461,-0.130905738040846,-1.0266423119738,0.186708627769294,-1.69591521637453,0.311003062683363,0.800476496642659,-0.0460127936940248,-1.06396918931304,0.937124810174509,0.624928136051512,-1.17507088615434,0.399015015196192,0.110709250425681,-0.89035202352847,-0.322061250363179,0.0405350989560365,-0.570019471582642,0.579423201180059,-1.36670249267691
DDX39A,-0.332577342642268,0.568220107405331,1.0557773214424,-2.27210874239618,-0.812695384096967,0.14932037467603,1.24404293439629,0.129169927060519,-2.07311746504073,-2.2359301302085,0.535326132712164,-2.4340403168434,0.446987406286862,-0.111760538666534,1.0174374754517,-2.71286059747908,-1.55775512660584,-1.35431022208454,-0.0023093298343299,1.84424252135396,-1.17332021273055,-0.691865464176138,0.264163193077316,-0.0679789230988501,-0.394403862519919,1.00765894255729,-1.94161463632343,-1.17235761309221,-0.185366775717031,-1.60449214410322,-1.03547867200936,0.0188276285363933,0.842606835301872,-2.61857405428007
DEK,0.547694561906007,-0.455320553509064,-0.422117186239892,-0.0228072733565104,1.4234715417504,1.0198341907271,0.0050895165639881,1.3958263682193,-2.05783630802618,-1.69743958388402,0.0160299279175925,-0.404490282639978,1.09090198241771,-0.216091217734439,-4.33807871939442,-0.769748341761328,-2.34894964330342,0.182555201998435,-2.10867725444593,-2.0384069711376,0.0202808812130801,0.484900133771206,-0.568112450863658,0.0741969084635988,2.96157905707493,1.76505175224519,1.73717754821459,0.895101291967327,0.789318779333633,-1.44717466593573,0.529858739074923,-1.37327677085177,-2.73292662191371,-1.40351597819158
DEPDC1,0.705977733255715,0.856569711960149,1.04398703718648,-0.0811289555189495,-0.0334323177560026,-0.418884210848622,0.640084752200727,-0.0301896519625674,1.33866479268448,-0.97715738965553,1.45240437648312,-0.255919552847332,1.31833002788329,2.67827597382352,5.95857035127213,0.642166816945853,-0.495075740008566,0.0527027009337873,0.364844551741061,0.356873461535146,1.30262460001094,-1.43004495674787,-0.186034495855217,-2.52958975903999,2.98731927461183,-0.275583309532738,-0.3362766161442,0.390127741297012,-1.16384972416064,-0.877129182093955,0.430266399164013,-0.846508501690436,0.269068459260452,2.23725550388634
DHCR24,0.810224646524654,1.46987636662168,2.26386292336434,-0.266723990056539,-0.0924555943334579,-2.14645536023644,0.44848152244434,0.0685467482236157,1.07104729449359,-1.28680780435644,1.47999395461457,-0.688302512751742,1.26316698361857,2.15636314978242,5.73528424728523,1.1620279200506,-0.981278027949084,0.375105779693015,0.067284972378562,-0.817274967433439,1.11623296980156,-1.45847620530933,1.64610739445134,-1.7297930837297,2.45591376051789,0.628527106685251,-0.864308118273095,0.0827466067681093,-1.2033496287421,-1.51980575162696,0.888784395371293,-0.422507499466035,-0.0499558883663011,2.03010830025296
DHCR7,1.39191985735722,-0.758819867188314,-0.814426964320403,1.28993505839409,0.731110809381368,0.513713107692973,-0.723793331054672,-0.517453842914907,-1.41179127613403,2.49588657755154,1.74642763868769,-2.57026849339167,0.32838404154564,0.750014467677855,-2.51971820829183,0.0385284776300969,-0.811251667029326,-0.119272177434405,-0.0140412228244803,-2.22987266464502,2.04564097237187,2.10026864515975,2.84606327816234,-0.964750906954097,-0.618039405945398,0.543210565134459,0.325506104443703,2.32411308919351,-3.20183412909104,-0.882093985410057,1.32179601572625,0.0384135048995131,-1.11091187600733,0.27201238606295
DHFR,-2.15114407354598,0.0652969501886629,-1.19851564551532,-0.781637990069002,-0.0021333017939224,-1.33797622766076,0.78899323723096,0.450112948586142,1.53733324794766,-1.07536764928044,1.90156828122724,-3.28123825593447,0.724207239686342,-2.20103196621973,0.518589000088688,-0.827423744728231,0.948781403455797,1.50826640989924,-1.28132311038948,1.21548033041945,-0.974134153511506,-0.014755746981858,0.205069857407058,-1.730568419792,-2.44933042372792,0.199814174177169,0.765808563038766,-0.115529501221953,2.0766796482259,0.97438266687906,0.244875345257176,1.72774695227707,1.81187962914686,-0.305893491524954
DHX15,-1.98152028481812,-1.36267607845434,-0.152397819681602,0.0605509231586227,-0.0840156169848565,-0.217557572306796,0.103292204549121,-1.01966071017244,1.89856681735326,-0.888015454752997,0.703984825256197,-0.319904848651399,-3.3534078130005,-0.745299824150079,1.64046628782538,-1.96204699023517,-0.839092855062022,2.28245807130063,-0.398494974262499,0.898211214740379,-0.414353260710004,1.04374309546305,0.623996718838312,0.283545063358597,0.669545335930905,-1.05846766857071,-1.25230079122813,0.481224551270818,0.901421505379567,0.616114486348096,-1.60962132202982,-1.63563557608124,1.33821340660505,-1.00079593652607
DIAPH3,-1.34334333234554,0.849962036660663,1.08302353875526,2.01557361268241,0.503049075230474,-2.0186801936954,-0.505715370093281,0.543102418260936,-0.603024254396268,2.60894921881721,-0.480753815913807,-2.46651246527938,-2.12283762414645,0.100193455032965,-2.19001944974622,-1.2845987053348,0.0426060561657438,1.14074314007877,-1.49596569320553,0.349005342424298,-1.68425727639663,-1.10139482095565,-1.51447914381803,1.39897577255441,0.381207533764614,1.64611607304912,-1.18734729250585,-0.133598284918959,-1.52851546866169,-1.30828777909081,-1.95098251244527,0.531018957653678,1.18908169451764,-1.83437908256636
DKC1,0.263220052547209,1.30527001629625,-1.10626848898805,-0.548187715846808,0.0511024828804725,1.40558749077192,-1.10822540980834,-0.906784959212025,-0.497235513165795,0.708449377441446,-0.335941959792912,0.333857524849519,-2.13789051875718,-0.959584267667087,0.453253830031355,-0.94591458801133,0.848185964280487,1.46434379116329,1.33214158143982,-0.928975223461469,0.34364333181894,-0.241397322308815,1.02150989011219,0.22954597618991,-1.29126609545216,1.29524183278887,0.355653743870281,-1.2661189936604,1.6064329423888,0.439485900973603,0.547586439052707,0.682634713522896,0.581672880091662,0.521367576726528
DLGAP5,0.715026229527674,2.35608922221564,0.0131066590771071,0.717912785778001,-0.938263161640206,1.07453550263058,0.120953241578321,1.11540929987644,-1.21829363730167,0.179911136191564,-0.0697678226528211,0.613219749535138,-0.555997158139347,3.34554747833374,-1.35015876577268,-1.02263688167629,2.22668264060535,-1.75819807197197,-1.87086726958771,0.477345860622211,-0.772669594250724,1.89653843462958,-0.872237718147401,-0.0865287137359892,0.252291883463536,-0.2668774271275,-0.364002346254019,1.95554179995031,0.0207602734521049,0.904619314748417,-0.569143933325182,1.39572856822646,2.32243468395904,1.73868976236807
DMD,-0.412938715939934,-0.63643426261974,1.8051949586873,1.2639540130014,-0.220788943461428,-1.42771437030811,1.03681686483396,0.036383482510727,-0.0083977068444631,-1.06849386206494,2.37971257418986,0.576281157121663,3.14783322554981,0.869506920803271,0.777810621614894,1.10054615727517,0.564441153244514,-1.17571914251235,1.45697682375784,-0.571598078382227,0.412749797023766,-2.31247396910764,0.90492836570806,-0.366945393999942,-1.33107542173657,-0.749949251277024,0.419514140453002,0.840001456688663,-0.0349934421354027,-1.51495404468144,-2.14989126895704,-0.104011048140643,-0.5141308662602,0.52086505242275
DNMT1,0.282376533245179,-0.700405829189218,1.10936958078911,-2.13812638952444,-1.08029667898222,-0.112965158778451,1.82810181760256,-0.892250300840148,-1.92587165312658,-3.86885557139912,0.627650881474895,-3.04879091575479,0.121881317491683,-0.0673823361831371,1.23891381870362,-2.1425141717306,-0.314678539055392,-0.974472900038082,-0.392306603519286,-2.18598285460242,-1.22791040272407,-0.790853440010873,0.213512640914476,-0.882132166154627,-0.882880186284785,0.313937238156849,-1.42943893753851,-1.2014757296106,0.0955653669580803,-0.282369689086325,-0.464231885142776,0.842081385348201,-0.48637683386751,-3.62415380829836
DONSON,-0.666785723963942,-1.08087786965956,2.06321502428633,-0.0756403715855016,-1.16399077909895,1.18722647972186,-0.138355750574085,-2.42458377354264,-1.13903394142688,-0.095662646092463,-1.43363327579867,1.38410199127667,0.611546509460952,2.02022822481252,-0.650484320586314,-1.8899302817572,0.710398442020226,-1.50009248711572,0.811421275163584,-0.304306953702784,0.90692986390111,1.77201772291463,0.766133628952089,0.880534937366104,-0.162188827603582,0.480848442326473,1.12780795717641,0.641293353122223,0.368367525839294,0.718488017106791,-1.00909514604301,-0.69782121882311,1.13471972830573,0.548831294977453
DR1,-0.105709464406193,1.35770040322366,0.0453108284737166,-1.24675381103251,0.0303214689326677,-0.525872916419728,0.653073451707162,-0.0297172179954896,1.02386879858816,-1.43222779641079,1.4163778578708,-0.500409908031723,0.766609186376616,2.91951953642596,6.16839351823711,0.729498273882542,0.537105502580524,-0.976991224994501,-1.25081902715689,-1.48980286372579,1.42683782136617,-1.50953992056642,0.610663578695764,-1.83112617564392,1.69715823465254,-0.256973630038708,-0.595884485041763,-0.378796282603063,-1.17135837535113,-1.63542891814748,1.00157724119387,1.62994910020509,-0.60550629383471,1.12646460473563
DSCC1,-0.244233468774555,0.306600720797652,1.00999383916128,1.06699360754897,-0.929705263476892,0.315116625611062,-0.401737791787952,-0.384321196649999,-0.824086069928292,0.843434777106893,0.261829364882302,2.15830282372706,3.98028606838626,0.971167397447569,-0.6304765018548,0.505557054733397,1.8560105827644,0.191489685927439,0.545887848953068,0.856989577582523,0.657236175365586,-0.446898018264032,2.5105443061218,1.38377012779456,2.22711590928002,0.638387713261018,-1.10558862249209,-1.83066339841849,2.30202187548757,2.47489573910866,0.336899790032744,0.836801452396775,3.00204395183016,4.2547480439423
DTYMK,1.55142016025365,-0.429128418163025,0.624838963276785,-0.0863595787668074,2.05576946371324,0.436453139945278,0.54859678696884,1.6309324380419,-0.382171208396674,-0.556256822427076,-1.7805855066042,-1.68247554410701,2.42642351470136,-0.450412876333898,0.211339818090802,1.24963408433413,0.428678488604805,0.514176436451194,-1.22267242177946,0.656051738234371,0.938812141238022,-1.33431750760784,-1.62244654424517,2.27840034906675,-1.75491251521505,-0.251990480265017,-0.224264592281928,-2.2138613091978,0.512821756055311,-0.0066898371493606,1.20189281690028,-0.434107984252211,1.5590256789486,0.764656057964657
DUSP2,3.51143656915049,-1.71494452019448,1.61993821888757,0.457902992868543,0.750257618012753,1.0356297753418,-0.419379028844861,1.32667106390706,-0.837303577444588,0.129056292266545,-0.115981613224531,0.25420199968884,3.00214566309662,-0.254485737969137,2.20514082074773,0.761990052894243,-0.205078120157717,-0.0954349667300058,0.812474830882878,0.749552225988135,-0.255903365149451,-1.50490042742029,2.82996421839957,1.27277426974172,1.29786729391131,-0.0851902371261395,0.436718469317829,-1.24615371465835,2.59598992732952,-0.363384413097761,2.05636244735364,-0.644960307985996,1.36191647318826,3.60774047880941
DUT,0.0104163730927125,1.02582527500585,0.376658687087425,0.293695332546827,1.33792729440352,3.16057531010485,1.0981573452636,0.0502532238724137,-0.0892100209957799,0.320418482677865,0.795954580082105,-0.819646160695377,-0.671823941802011,1.28165873837134,-1.0290668156637,-3.54252327979255,-0.368665902637589,-0.175377375566102,0.437340407670264,1.02803852961647,0.662393464316713,1.30472902523145,-1.82645901461395,-0.617543566716238,-2.23778819533522,-0.540912796505859,1.46618489803556,-1.27727052056196,-3.60937139616009,1.10325624518502,-3.01874578854306,0.987791348239366,1.60151353412337,-0.257916358794633
E2F1,-0.350727004171716,0.568173802601546,-0.0863022050451115,-0.498455605015279,0.742418030826052,-1.58116792492299,1.30591518171167,0.905236468154821,-1.43152518586589,0.413439067366331,0.165711514527849,1.20022259484384,0.535999658535958,-2.16643947414186,2.44199568013977,0.478045849194822,0.663080578102265,0.50472696518874,2.18912710936589,0.880053536884764,-0.496903953665381,0.443867520378709,0.953725866234061,-0.288911501589705,2.19392948075801,0.197199273672238,0.373870948200207,0.722640146592313,1.01817904318459,-0.200362879337242,0.318129397125698,-0.557339218965583,1.72194012145693,2.31166299323574
E2F2,1.38426085282762,0.416244660507248,-0.812062379228014,-0.890977849104523,0.191194430932042,-1.14104649118818,-1.28573412400311,-0.655103483763089,2.65642424372974,-0.87770138348543,1.55790053474725,-1.23072419775262,-1.09675234541993,2.07369352938425,5.84386342342103,0.832403389373682,-1.89607601269777,0.823597205144186,-1.34289983085333,1.21637802328303,1.01127557769925,-1.55572911110708,-0.285862741799529,-0.901361117851394,2.21459244230989,-0.662019915956396,-1.39270856050125,-0.341021241091429,-1.18539386316952,-1.7073686797494,-0.285879707868218,1.9155033091743,-0.819707403879414,0.30832654999964
E2F3,0.435172258242565,-1.40763023253275,-0.0779786002973951,-0.0143297178528655,1.4234715417504,0.965376577173083,0.0052000625150254,1.45124870033578,-2.20164553416953,-1.70795023652478,0.0176008782477824,-0.273141966198504,1.10020512503481,-0.279885976552294,-5.02020418161783,-1.35833048773756,-2.74774066330032,0.232383182479092,-2.24117858991687,-2.66289777528601,0.284275120992093,0.482577684993311,-0.399727303503585,0.132008009676678,2.47940133768292,1.8065371123111,0.925162258474415,0.876399075366542,0.80741950524302,-1.44717466593573,1.73983716007482,-0.15611647010812,-2.73653904757267,-1.66560910677502
E2F4,-1.15095979641654,0.809610468958655,1.57035622911975,0.612634243898732,-0.638865540436768,-0.985013362183063,-1.00173873691347,0.576493973121478,-2.07271956903852,2.15336016969248,-2.59182950148292,-1.04523819785499,-2.6832417164841,-0.254474275956161,1.08185196552304,-0.892614869158723,-0.177622116716423,2.2299386643151,-0.0025167910820246,0.646081737095303,1.25981636955478,-3.79742860773157,-2.77403719889939,1.37531722047051,-0.344188548423427,-0.631542836736273,2.07045823339473,-0.4784082335272,0.951995927524169,-1.03927631165716,-0.5411565652534,-1.24528268987362,-0.273051855680647,-1.61601373159926
E2F8,1.77163413919082,1.28645344386805,-2.34803770403479,0.204077351886167,-0.243734672422916,0.123538570618349,-0.336990801521829,-1.3561145870762,0.534578606883777,-0.304157928007442,1.99233789655062,-1.09104531373089,-1.06890493430483,0.293728728894408,-2.15409022394918,2.08308920327241,-0.219125923203657,1.70221364114284,0.227331193956248,-1.57821500622844,1.92173508808514,1.78926304963404,-0.496825853008905,-1.13788383508645,-1.20727624481607,-1.17630088781759,-0.861505199035276,0.635698969200677,-2.33783396440588,-0.0049845702260534,-1.49761515939269,0.785701657642116,-1.88203730056269,-1.035988104611
EBP,-1.49067917435251,-0.97594836435887,-0.136415123316307,2.41601018075541,-0.0625722857091838,-1.06425318609507,1.52352984109583,0.0717515054550997,0.652468461961519,-1.82669234218923,2.3733625909876,1.97007230965533,3.11244672056659,0.902534889606111,0.368884548542827,1.52923985452805,1.55566364795733,-0.710266711755336,1.35345432595654,1.43921254874812,0.613776771120882,2.75721269812186,3.77735737605674,-1.4422904767905,-2.19852947042019,-1.20552465506519,0.901092919420039,1.0835562228573,-0.02790903710202,-1.5914299928317,-1.19884958621934,0.561568663641899,-0.740366311053292,2.48782548631255
EDEM1,-0.18355865953535,-2.08296914681926,1.14942774737837,-0.756775581835368,-1.48559882006559,-1.81613619630144,-0.85020895679288,-0.602861196646681,-0.551324368275704,-1.91007328856692,1.69488762066903,1.51983079252838,-2.05595096110491,-0.301103610619697,-0.965334937894112,0.785781077068399,0.343762760176588,0.562138550248639,1.16933348861331,1.43712429178578,0.637835013209292,-0.0745844352261459,0.411409222071052,-1.10658575122032,0.293178569866983,0.035553395301093,0.0330711410665223,1.26465688348197,1.30672393548858,-0.111193444312601,-0.55718744206485,0.0919654016821959,-4.17555669724528,-1.19248827550332
EED,1.57974362759579,-0.304280685816096,-0.358900452693089,1.84322992759849,-0.79665794329372,1.28061669565436,-0.0910159039682905,0.453709950122253,-0.918533926557212,0.245706694842396,0.595627672887193,-2.94338701686295,-0.0158192867954765,0.635303191439773,-2.02510348429576,0.652599761453276,-0.766607173934705,0.841440565669568,-0.583940243380996,-0.933504756381474,2.65055575828866,1.70639244722782,3.1518091634148,-1.5241293792523,-0.282241393725077,0.845894972868579,-0.571120556156511,2.34277186367906,-2.9480153766959,-0.999721020539427,-0.386484026091127,-0.556981998303518,-1.13901136154866,0.118363459202504
EEF1B2,2.7712256837896,0.512940914256505,-0.816917435724019,-0.502576542040153,2.17521315966816,-0.292449270647427,0.702710760619908,-0.171773411490665,0.60293588721284,0.0880678063640393,-1.40356734153192,-0.492301647020524,2.43516075896671,-0.235850444000191,1.79121126352958,0.558341723254697,-1.53166263890567,1.62857145351419,-0.83377311157712,-1.98238556923607,0.0599758503354189,-1.42935724891973,4.61740796638389,1.27204242587302,-0.477787116717513,0.833889661474462,-0.621156546166959,-2.00394054248597,2.81676715299438,-0.563455602110026,-0.146261132396982,0.289421671222087,1.5342715505795,1.94704815270988
EEF1E1,0.471117437328857,-0.0028668091414864,-0.545672815247372,-0.0179395398585255,1.41887725458036,1.38495692143737,-0.325686425760292,0.290361002017693,-3.53832180152003,-2.56762772878714,0.0361977701028755,-0.164703741378297,1.10194868362063,-0.173306081738169,-3.17708969327733,0.0863256312044441,-2.17156888689799,0.449585872694762,-1.81695591001562,-1.26250257994685,0.188913609428807,-1.22273503018575,-2.22226959338361,0.501727924368096,3.18172404515536,2.51976193081337,0.385551911772759,0.555088777083689,0.815613733369401,-1.13551914169728,0.362902258690212,-0.869213176361463,-2.74089405775586,-1.77632639369578
EFNA5,-1.11603175342571,0.21801082076282,-0.996948704735704,-0.685901135999489,-0.515993675027816,-2.40218403617035,0.704461222451342,0.760178302486218,1.19238337777914,-0.954704666730956,1.61175664225425,-2.85382936862534,0.379746588789708,-1.92988461298726,0.194907957127562,-0.217436563084654,0.602690794889208,0.923756473400561,-2.86562677069649,1.66100665746315,-0.571568099897245,0.0736305552257032,-0.952115421737329,-0.628823827887758,-2.29862170840521,0.688408684024216,1.31817822953365,-0.163613434917336,1.7010050662089,0.997344058076195,-0.21826399311681,2.00764905608245,1.78607021645183,-0.443961225137919
EGF,-2.17280228406562,-1.00704406794063,0.564742063255418,-0.826350649591695,-0.151865681028257,-0.730688025514451,-1.22980866146504,-0.930969666399759,0.0926177059225768,0.0843735523930044,-0.833911387879508,-1.665069746641,-3.20791194003912,-0.144076306042842,1.02015094571603,-1.83105085810051,-0.773860896179503,0.43508364655074,-2.41608788618352,1.15677644382808,-2.17650167299145,2.26394319749888,-0.105723703893296,-2.72857565732529,-1.49520868796429,0.0550523999208399,-0.0402781220062103,0.711012222138474,0.832944286670095,0.262654227503904,-2.15360591580457,1.49528353363621,-1.1244926164448,-3.26765523564786
EGLN3,0.2912083835313,1.91667207656326,-0.438599495218023,0.0903962851853251,-0.811207869468687,1.12609620009604,0.0740460168282529,-0.347927643352901,-0.656373289140567,2.27941998647414,-0.176985346512561,0.82276900938204,-0.394001566865101,3.40866681712292,-2.90285247203771,-0.0053718924440112,-1.48819744112945,-1.78681183077214,-1.7198802687887,0.638915059647116,-0.0455245194102758,1.99279161094335,-1.80716816365299,0.0043834689264605,0.808148911616142,-0.266969564865714,0.407486179384269,2.24785810023041,0.0365229200004586,0.685590867581453,-1.94931848384529,0.897749923140003,2.32793944047363,0.915556454553085
EIF1AX,-0.39525519440584,-1.93666639657935,0.979849460314134,1.36891586089301,-0.189508649373173,-1.76727126267507,1.43713502954228,0.669602114271309,0.84562239887604,-1.05104942690166,2.3751529143044,-0.545292807683581,3.1853697006878,0.809021350769934,1.3486185453027,0.183375459045397,1.5850400000289,-1.46564268559122,1.37070622692215,-1.24014640929853,0.426988093615906,-3.28613130950306,0.401739295768751,-0.267833052965235,-1.42732384857527,-0.159230274748807,1.08789865150954,1.64242541094731,-0.323221903182386,-1.51939024208363,-1.66704399182504,-0.643793210214814,-0.56145022019689,0.221289192095781
EIF2S1,0.504804404659045,3.09004979816781,-0.903270526661052,0.861094479700771,0.702691819713367,1.06031632840652,0.042098750601298,-0.175668078308578,-1.08967115354746,0.404109696606794,-0.0895669647818651,0.671087275802978,-0.79519920335346,3.29633236098424,-2.29016612545412,-0.393502007796211,1.02478307011464,-2.41212023088068,-0.750188641738338,-0.351517885020975,-0.646692487809488,1.98274032302433,0.149579078094323,0.0472838548823948,0.365342883154017,-0.431237930619177,0.999367025147863,1.88816588569877,0.0378433330214228,0.846596476720425,-1.09082014303046,0.902710906939431,1.7452264639285,1.60196753044604
EIF2S2,-0.10131647728794,0.264584822398675,-0.918131818236626,-0.756941520899624,-0.635633547851388,-1.71528193234461,1.30591518171167,0.979453628012844,-1.5164392401133,1.18545147181091,0.165711514527849,1.04387316250593,0.887306771092648,-1.37096872628427,2.54922262350494,1.12269060035566,0.647035922758768,0.278779081621676,2.18912710936589,1.02033149723321,-1.06574085285493,0.443867520378709,2.68770417606447,-0.576777522650233,1.77512378235455,0.0359184736862564,0.371332182064396,0.685243666654905,1.01817904318459,-0.200362879337242,-0.415908811469454,0.87805088122525,1.72194012145693,2.4341870330317
EIF3B,-1.70071906596506,0.179788047993483,0.0291087853944125,0.845187320961587,-0.0044187763559878,0.467466470506255,-0.303865167679235,-0.910999256351042,1.74190409132989,1.24324813933022,0.896237452623895,1.0987599339058,0.335486731794753,-1.50514802879468,4.8049573655746,-0.636500621144249,1.11535771389121,-0.171291864532637,1.97831135033657,0.411383665047963,-1.7338010128141499,0.182301266849409,0.131443117442345,-0.325899157980214,0.628083528384849,1.00870130509086,2.38550267219082,0.248995407666519,1.04084038530222,-0.164636758344706,0.100511085654742,0.194288458187302,2.01275769281258,2.71967480200181
EIF3D,0.22210620166854,-1.19725175891044,0.815733419288413,-1.68136746224021,0.904954502763754,-0.103141363873552,-0.0757384059962513,-1.53958837118178,2.93565655155266,0.97868251174435,1.12460049431168,-0.395245261944359,0.43625897060802,0.512055260216663,-4.98203797860621,-0.795900605667755,-0.0496271332851432,-2.56125329217566,0.238798900874514,0.395601851441287,0.878637726788711,-0.174963025159865,-3.8138164544158,-2.57674762591991,-1.4890129049897,-1.28855307056294,-0.452225890375356,-0.415597103395256,-0.877564560389409,-0.932258317777201,-2.17597159665418,-1.884127190035,1.09723323437037,-3.29383991648698
EIF3J,-0.74270839630892,1.58984970955583,-0.624485252615882,0.351291832865621,0.861932611586385,2.70149177382048,0.226221961901463,0.655754291241973,-0.0712576595555091,0.102760995273856,-0.599087022003259,-0.97903785653553,-1.15844895350955,1.26960610780406,-0.981366446158647,-3.66828939210648,0.183328285940407,-0.172454428032968,-1.17836612189034,1.46132970586248,1.30398163285343,1.28462012751392,-1.35916341485772,-0.577957518426012,-1.77354244298888,-1.61594996173958,1.31105036015962,-1.30035417690384,-3.22887209552758,1.10621899829229,-2.57510570764916,1.63596172890195,1.59994407625316,-0.863617119742393
EIF4A1,-1.22613265269016,-0.0606470013231638,-1.41140772853455,-0.915677237296614,2.78225115278228,0.519051034051779,-1.24752305964512,0.221016734337217,0.543179745299453,-0.92601366054471,0.618403888988096,0.546329104872023,-3.44370843822797,-2.02801540564832,-1.91949715626829,-1.52330090026536,0.472515042984438,0.631594261119143,-0.907151007635972,-0.497392460646264,-1.46893217211638,1.40993203453923,-1.88414526418944,-0.623864951180284,1.05512479910865,-0.240246285551319,0.0810937691525741,0.744314880061199,-1.59059580350889,-0.695293376377013,-1.49826502870721,2.23623784647936,0.881640878147578,-1.97841421840586
EIF4E,-1.37078052124877,-0.574356743057158,-0.0027099404969793,-1.16895210599175,-0.328936899408079,-0.880023130573695,-1.22088885807905,-0.724452991450273,0.365433956363622,0.100468987981365,-0.828385651003633,-1.56063130913219,-4.10433750303228,-0.174633204742998,1.16600005183925,-1.42853322320324,0.715409587948524,0.326767169283299,-2.3649069124072,1.00406951673885,-0.279488251023591,2.31303783653306,0.0973599084678051,-2.40030706818097,-0.911437183955118,-0.194274651982767,0.338296058460626,0.674402105789412,0.820874065013374,0.277743016411705,-2.48721369150836,1.93688923856744,-0.704787043947109,-2.36280570344321
EIF4G2,1.03535002244838,2.2264616758948,-0.422931062469767,-0.545913338153632,-0.255464277497949,0.239594094602024,-0.582730390093316,0.701651907430117,0.461259043946214,-0.123760445626971,2.01157780146515,-1.20576148899033,-1.09718768898646,0.340028348107437,-2.30380044494555,1.57436127812365,0.365028225499327,1.09225517623309,0.54303453574152,-0.935976856555443,1.8197476966001,2.22696594833259,0.143907078338977,-0.867210344119215,-1.74610608681539,-1.09286405011432,-0.741033479117344,0.527594757068847,-2.35016406889387,-0.425051125617469,-1.20648320504767,-0.114536373140642,-1.92309849097763,-0.458042811825978
EIF4H,-1.79057166682213,-1.45437108161715,0.978340185702272,0.0736707079995781,1.24603898975366,0.674852005406294,-0.206031961463131,-0.75415070036412,1.62934450685147,0.768823270053262,0.897342236463232,0.460289645465016,0.323864874848255,-1.34454926290872,6.22795448858045,-1.09714559625259,0.366621706963784,-0.8224065044711,1.31486560336576,0.0924048755173295,0.118418877266981,0.492817693577543,1.44394594467726,-0.616445584625008,-1.03143102799716,0.250353571706344,1.07183905227267,-1.26779555750716,1.11842090017573,-0.691455829719927,0.946265509726409,-1.20543960910253,3.35838905683033,2.01461277949983
ELOVL5,0.495896130281087,0.95065847376932,0.602762126249858,1.91685459786257,0.767973066104015,1.17107256376711,1.21095623315951,0.717150519641937,-3.2241444293427,-1.03021936112653,-0.77068466516098,0.123300163310474,1.03449069049455,-0.208437047717936,-2.72876626007018,-1.51109374930558,-0.611619532242046,-0.166797108733627,-0.829996806950017,-2.23814676036624,-0.394646229364928,0.526758090939087,-0.987107010131243,2.10887135348269,2.93703186015443,0.521241609909449,0.236290398489701,-0.11067817708611,0.771915001529138,-2.05741350597831,0.157761127561214,-1.40742666560083,-0.290583398969606,-0.403299057559573
ELOVL6,-2.17280228406562,-0.873343379544477,0.475016586122505,-0.826350649591695,-0.151865681028257,-0.731287917644153,-1.22980866146504,-1.24210170130384,0.0926177059225768,0.0843735523930044,-0.833911387879508,-1.47629519146848,-3.20791194003912,-0.144076306042842,1.03154414092641,-1.76601188855161,-0.773860896179503,0.43508364655074,-2.41608788618352,1.0774194958458,-2.17650167299145,2.26394319749888,-0.105723703893296,-2.72857565732529,-1.49520868796429,0.0550523999208399,0.193149604253295,0.711012222138474,0.832944286670095,0.262654227503904,-2.38632749333948,1.68960916681855,-1.1244926164448,-3.2479627290035
ENO1,-1.25001758630973,-0.344399417224242,-0.912416943608043,-0.413656346511894,-0.408741589087128,-0.313527287410323,0.757121691220395,1.21880100566015,2.22484381246724,-0.298860385181675,1.58020295613266,-1.62329771542418,-1.1118709104391,2.4978388806958,4.87782724603557,0.0413111674627031,-1.81780360367356,1.42701613882575,-1.99403119291686,1.36995090204369,1.67255084776936,-1.10869219438981,-1.19106623840898,-0.648377314406008,2.70904890305355,-0.485259827181342,-0.386203804290608,-1.00529045391153,-1.16593236051267,-0.669155312996363,1.50164234804184,0.794867908518666,-0.103248730650884,0.943705365744338
